"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts"       ,"A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts"       ,"B_network_feature_1","B_network_feature_2","B_network_feature_3"
0       ,125438            ,983                ,4074            ,"55.1372659579"      ,"23.4461396366"      ,"2.25139829697"  ,"0.100503358535" ,"7.2079084546"  ,239                  ,"217.241666667"      ,"6466.73333333"      ,185616            ,1001               ,15117           ,"266.013873916"      ,"54.3452304246"      ,"13.1119037493"  ,"0.334765666801" ,"13.6651725665" ,928                  ,"172.986228814"      ,"5321.64618644"
1       ,4363              ,221                ,165             ,"7.36230194863"      ,"0.100503358535"     ,"4.03114236535"  ,"0.860755107074" ,"2.5637208177"  ,21                   ,"109.695652174"      ,"5559.86956522"      ,49326             ,42259              ,1446            ,"0.452339900339"     ,"0.275537618025"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2                    ,"43.0"               ,"1651.5"
0       ,95                ,120                ,3               ,"0.35694329868"      ,"0.100503358535"     ,"0.35694329868"  ,"0.35694329868"  ,"0.35694329868" ,1                    ,"0.0"                ,"0.0"                ,103607            ,53468              ,3137            ,"48.048702113"       ,"25.0929446732"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",203                  ,"30.0931372549"      ,"3217.36764706"
0       ,163145            ,906                ,4475            ,"182.175568401"      ,"78.0432023746"      ,"11.6076680412"  ,"3.59001979003"  ,"9.60515452068" ,688                  ,"82.9386590585"      ,"1809.65049929"      ,220242            ,357                ,1062            ,"452.547280711"      ,"140.0075344"        ,"13.439022061"   ,"3.04369326436"  ,"13.6479820066" ,1796                 ,"13.6619178082"      ,"1375.80767123"
0       ,628               ,921                ,6               ,"3.94384833948"      ,"0.618590008348"     ,"4.76992966496"  ,"0.87013612691"  ,"2.95323721997" ,8                    ,"210.625"            ,"14027.5"            ,131920            ,364                ,6974            ,"651.765133792"      ,"170.153144385"      ,"4.80191984295"  ,"0.341936471695" ,"7.05404416267" ,2335                 ,"59.5890063425"      ,"1840.8744186"
1       ,108768            ,57                 ,62              ,"0.762978430716"     ,"0.306073458935"     ,"3.61193964869"  ,"3.37050653553"  ,"10.6005015388" ,3                    ,"7.33333333333"      ,"1022.33333333"      ,2403              ,1                  ,75              ,"40.2365533557"      ,"31.4587083471"      ,"51.6200048428"  ,"0.100503358535" ,"42.6304263082" ,147                  ,"10.0272108844"      ,"1486.30612245"
0       ,28613             ,3557               ,9               ,"0.75143425077"      ,"0.295998478572"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",3                    ,"2.66666666667"      ,"218.333333333"      ,871652            ,140                ,13838           ,"133.213344879"      ,"56.0277473134"      ,"2.62255029053"  ,"1.12116022334"  ,"2.62255029053" ,562                  ,"135.158450704"      ,"5187.5"
1       ,462071            ,331717             ,890             ,"201.098430037"      ,"136.251577298"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",728                  ,"24.6338797814"      ,"2543.06010929"      ,127               ,106                ,4               ,"1.09377244313"      ,"0.100503358535"     ,"0.367462556237" ,"0.100503358535" ,"0.623902496382",5                    ,"105.4"              ,"1190.0"
0       ,220242            ,357                ,1062            ,"452.547280711"      ,"140.0075344"        ,"13.439022061"   ,"3.04369326436"  ,"13.6479820066" ,1796                 ,"13.6619178082"      ,"1375.80767123"      ,48777             ,858                ,1236            ,"247.238745401"      ,"74.1034922474"      ,"3.03169565479"  ,"1.81674611367"  ,"21.1756960799" ,997                  ,"32.9027777778"      ,"1871.07142857"
0       ,504004            ,3109               ,12772           ,"311.8003107"        ,"142.633228932"      ,"4.4860901625"   ,"1.04940792319"  ,"4.8068233239"  ,1280                 ,"48.5328185328"      ,"1554.48957529"      ,864557            ,7352               ,19561           ,"5744.73281891"      ,"5311.50720366"      ,"14.2957902199"  ,"0.351840143871" ,"14.7637491918" ,3641                 ,"65.8732620321"      ,"3279.47967914"
1       ,128305            ,213                ,942             ,"140.038427023"      ,"77.7520497721"      ,"2.14953593034"  ,"0.100503358535" ,"19.4340698837" ,466                  ,"29.9936440678"      ,"1643.37923729"      ,1352348           ,331                ,15647           ,"19129.8486618"      ,"14552.7339915"      ,"2.06541803294"  ,"0.580955253724" ,"16.2815024995" ,52580                ,"3.09244769678"      ,"597.563636364"
1       ,44034             ,2974               ,3456            ,"223.914525839"      ,"85.6051762716"      ,"23.6886708148"  ,"9.26024467972"  ,"21.0503096777" ,871                  ,"332.823329558"      ,"9018.23556059"      ,285735            ,276251             ,3417            ,"19.3275815086"      ,"7.29201558065"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",60                   ,"44.8064516129"      ,"4144.25806452"
1       ,1433              ,249                ,113             ,"0.339522140564"     ,"0.100503358535"     ,"0.359533601106" ,"0.100503358535" ,"0.867284682594",1                    ,"0.0"                ,"0.0"                ,1043              ,81                 ,40              ,"2.71828133782"      ,"0.932457738124"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",10                   ,"21.5"               ,"1412.3"
1       ,864557            ,7352               ,19561           ,"5744.73281891"      ,"5311.50720366"      ,"14.2957902199"  ,"0.351840143871" ,"14.7637491918" ,3641                 ,"65.8732620321"      ,"3279.47967914"      ,5501              ,5908               ,400             ,"7.19638941016"      ,"2.63572286638"      ,"1.7722887831"   ,"0.341936471695" ,"0.825192942216",28                   ,"86.3214285714"      ,"1704.92857143"
1       ,631958            ,674                ,7522            ,"614.96874489"       ,"329.330090956"      ,"4.05227895632"  ,"1.34056577289"  ,"12.3050354357" ,2536                 ,"35.838659392"       ,"2231.56897896"      ,26821             ,24787              ,144             ,"8.14871982667"      ,"7.70747535703"      ,"1.05899281778"  ,"1.05899281778"  ,"42.4717126568" ,12                   ,"121.642857143"      ,"15764.2142857"
0       ,2403              ,1                  ,75              ,"40.2365533557"      ,"31.4587083471"      ,"51.6200048428"  ,"0.100503358535" ,"42.6304263082" ,147                  ,"10.0272108844"      ,"1486.30612245"      ,7360339           ,95                 ,43590           ,"12473.150064"       ,"9597.00107289"      ,"5.32394729283"  ,"1.35362352682"  ,"8.26623872778" ,46906                ,"7.32031991897"      ,"838.486589149"
1       ,1097135           ,830                ,10591           ,"73.1656773765"      ,"19.8983664028"      ,"0.100503358535" ,"0.100503358535" ,"0.351840143871",288                  ,"13.7098976109"      ,"762.614334471"      ,103607            ,53468              ,3137            ,"48.048702113"       ,"25.0929446732"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",203                  ,"30.0931372549"      ,"3217.36764706"
1       ,224146            ,272                ,6190            ,"56.7252801893"      ,"11.8540570388"      ,"0.100503358535" ,"0.100503358535" ,"5.7829787543"  ,211                  ,"54.9252336449"      ,"7211.6635514"       ,628               ,921                ,6               ,"3.94384833948"      ,"0.618590008348"     ,"4.76992966496"  ,"0.87013612691"  ,"2.95323721997" ,8                    ,"210.625"            ,"14027.5"
0       ,11571             ,10376              ,415             ,"11.6645787333"      ,"3.69657510425"      ,"3.60886063721"  ,"0.100503358535" ,"3.07097022066" ,47                   ,"211.659574468"      ,"5178.25531915"      ,398               ,103                ,19              ,"2.25266597336"      ,"0.100503358535"     ,"3.13176060739"  ,"1.34059597956"  ,"3.38239699161" ,8                    ,"138.777777778"      ,"1971.44444444"
0       ,323               ,542                ,6               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.608280084017",0                    ,"0.0"                ,"0.0"                ,676               ,243                ,43              ,"1.98253086255"      ,"1.36064061784"      ,"0.100503358535" ,"0.100503358535" ,"36.4016397161" ,6                    ,"4.66666666667"      ,"269.5"
0       ,209               ,454                ,7               ,"0.61340914185"      ,"0.354378899279"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2                    ,"0.5"                ,"9.0"                ,2774790           ,20342              ,15836           ,"5088.57716465"      ,"6.18308067892"      ,"0.810460607776" ,"0.339522140564" ,"1.08175730664" ,18549                ,"4.78133906964"      ,"454.967894595"
0       ,267               ,352                ,8               ,"0.301982613937"     ,"0.100503358535"     ,"0.334765666801" ,"0.100503358535" ,"0.566685351985",1                    ,"92.0"               ,"1299.0"             ,2273871           ,4524               ,11946           ,"6782.40533805"      ,"2944.52424508"      ,"12.9557232877"  ,"2.79186097666"  ,"66.2062083002" ,21678                ,"6.8593643121"       ,"1113.2020156"
1       ,48711             ,22845              ,932             ,"61.9248042388"      ,"18.5789010899"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",229                  ,"80.3433476395"      ,"4431.68240343"      ,279               ,40                 ,15              ,"0.294043527372"     ,"0.294043527372"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"1.0"                ,"37.0"
1       ,580544            ,2799               ,7371            ,"296.978205315"      ,"135.831428625"      ,"15.0330256841"  ,"4.80717981227"  ,"8.26206312673" ,1201                 ,"87.1837748344"      ,"3547.78228477"      ,78083             ,679                ,3680            ,"165.594483553"      ,"89.1431564125"      ,"5.18626684479"  ,"2.4168313702"   ,"7.17936378545" ,682                  ,"82.9869565217"      ,"3777.76666667"
0       ,119001            ,119704             ,2266            ,"63.6032615837"      ,"17.010681516"       ,"11.2328519009"  ,"0.100503358535" ,"6.62889672446" ,206                  ,"167.913043478"      ,"6161.9178744"       ,131920            ,364                ,6974            ,"651.765133792"      ,"170.153144385"      ,"4.80191984295"  ,"0.341936471695" ,"7.05404416267" ,2335                 ,"59.5890063425"      ,"1840.8744186"
0       ,7157              ,73                 ,82              ,"8.6914320942"       ,"2.64213200832"      ,"0.346838541843" ,"0.100503358535" ,"2.5939236841"  ,31                   ,"29.4838709677"      ,"4767.29032258"      ,2014              ,1943               ,70              ,"0.75684347021"      ,"0.100503358535"     ,"0.334765666801" ,"0.100503358535" ,"1.32877630297" ,3                    ,"74.6666666667"      ,"2346.33333333"
1       ,462071            ,331717             ,890             ,"201.098430037"      ,"136.251577298"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",728                  ,"24.6338797814"      ,"2543.06010929"      ,128305            ,213                ,942             ,"140.038427023"      ,"77.7520497721"      ,"2.14953593034"  ,"0.100503358535" ,"19.4340698837" ,466                  ,"29.9936440678"      ,"1643.37923729"
0       ,671               ,215                ,17              ,"0.354378899279"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"1.0"                ,"148.0"              ,220242            ,357                ,1062            ,"452.547280711"      ,"140.0075344"        ,"13.439022061"   ,"3.04369326436"  ,"13.6479820066" ,1796                 ,"13.6619178082"      ,"1375.80767123"
0       ,2651              ,2838               ,195             ,"15.7581262211"      ,"5.3193543951"       ,"14.1782998085"  ,"1.3687795119"   ,"6.62165456122" ,60                   ,"89.0317460317"      ,"3293.31746032"      ,19562             ,17637              ,278             ,"572.874855518"      ,"390.2936809"        ,"27.5520404128"  ,"7.16755674559"  ,"32.1019061639" ,1762                 ,"23.4692957746"      ,"1395.8456338"
1       ,173872            ,2804               ,16328           ,"346.547498255"      ,"85.7971306975"      ,"6.81297388377"  ,"1.33791522607"  ,"7.57468668763" ,1323                 ,"268.13298272"       ,"9307.21487603"      ,100151            ,31383              ,4679            ,"286.941738381"      ,"37.7999641202"      ,"6.6636151376"   ,"0.100503358535" ,"8.46420673503" ,758                  ,"120.195058518"      ,"4332.48504551"
0       ,11018             ,160                ,447             ,"2.92897451074"      ,"0.880196778734"     ,"0.100503358535" ,"0.100503358535" ,"0.5908589259"  ,9                    ,"19.5"               ,"1779.7"             ,739581            ,10723              ,1279            ,"102.026750104"      ,"96.7713185484"      ,"1.53732181604"  ,"1.05435803853"  ,"3.46775398195" ,432                  ,"11.1916859122"      ,"966.193995381"
0       ,102116            ,293                ,970             ,"1729.45163398"      ,"763.659739323"      ,"30.8299766589"  ,"8.56836692169"  ,"93.3115713274" ,4067                 ,"12.3102694829"      ,"1636.37970381"      ,5922518           ,483                ,7594            ,"65758.403536"       ,"32054.0555967"      ,"1.61241011026"  ,"0.100503358535" ,"2.63160675438" ,187674               ,"6.01569385268"      ,"1199.63681206"
1       ,580544            ,2799               ,7371            ,"296.978205315"      ,"135.831428625"      ,"15.0330256841"  ,"4.80717981227"  ,"8.26206312673" ,1201                 ,"87.1837748344"      ,"3547.78228477"      ,25360             ,20872              ,461             ,"1.48259322545"      ,"0.716815998035"     ,"1.08365421195"  ,"1.08365421195"  ,"2.53274438183" ,7                    ,"228.571428571"      ,"9940.71428571"
0       ,224146            ,272                ,6190            ,"56.7252801893"      ,"11.8540570388"      ,"0.100503358535" ,"0.100503358535" ,"5.7829787543"  ,211                  ,"54.9252336449"      ,"7211.6635514"       ,723800            ,328                ,7257            ,"1695.43019461"      ,"317.463664979"      ,"3.5810568194"   ,"1.85822627025"  ,"6.48408594887" ,5210                 ,"13.5984877127"      ,"1336.21361059"
0       ,1043              ,974                ,31              ,"0.100503358535"     ,"0.100503358535"     ,"1.13426952429"  ,"0.100503358535" ,"1.63734934712" ,0                    ,"0.0"                ,"0.0"                ,314               ,398                ,11              ,"2.91175628081"      ,"0.503461869339"     ,"1.54634724574"  ,"0.332423043719" ,"1.33384466071" ,9                    ,"16.1111111111"      ,"495.777777778"
1       ,1834007           ,773                ,30622           ,"1674.26690878"      ,"388.426427249"      ,"29.3318518028"  ,"7.30829344579"  ,"17.6597096249" ,6261                 ,"53.22601447"        ,"2662.89477823"      ,120772            ,468                ,6248            ,"660.384085815"      ,"145.539331294"      ,"5.02997588997"  ,"2.31389014514"  ,"6.30511611846" ,2302                 ,"60.5965884861"      ,"2013.16460554"
1       ,1528              ,1312               ,60              ,"0.949939800767"     ,"0.288295190817"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",3                    ,"28.6666666667"      ,"1019.0"             ,4721              ,1369               ,282             ,"47.2309634162"      ,"1.44647967347"      ,"4.52221353217"  ,"1.09484096359"  ,"6.03444477752" ,169                  ,"149.564705882"      ,"6692.68823529"
1       ,364               ,62                 ,10              ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",0                    ,"0.0"                ,"0.0"                ,70527             ,4587               ,2835            ,"170.192314655"      ,"22.9344276451"      ,"0.810460607776" ,"0.339522140564" ,"0.827881765893",570                  ,"46.8643478261"      ,"1976.09043478"
0       ,116               ,245                ,2               ,"1.30817869"         ,"0.593273257032"     ,"2.08685107986"  ,"1.10641216795"  ,"1.61167552558" ,4                    ,"15.75"              ,"405.5"              ,861               ,699                ,39              ,"0.334765666801"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.838145762604",1                    ,"55.0"               ,"2070.0"
1       ,1481379           ,147521             ,15043           ,"9902.07037931"      ,"5012.05587584"      ,"10.4384603887"  ,"0.100503358535" ,"193.072418229" ,28564                ,"10.9641442568"      ,"1035.95549302"      ,598               ,600                ,11              ,"12.5329763908"      ,"0.100503358535"     ,"3.06958411478"  ,"0.100503358535" ,"2.76476208366" ,30                   ,"53.6363636364"      ,"1453.63636364"
0       ,1097135           ,830                ,10591           ,"73.1656773765"      ,"19.8983664028"      ,"0.100503358535" ,"0.100503358535" ,"0.351840143871",288                  ,"13.7098976109"      ,"762.614334471"      ,1834007           ,773                ,30622           ,"1674.26690878"      ,"388.426427249"      ,"29.3318518028"  ,"7.30829344579"  ,"17.6597096249" ,6261                 ,"53.22601447"        ,"2662.89477823"
1       ,236123            ,858                ,2794            ,"77.1935733839"      ,"23.9710764579"      ,"12.5416012889"  ,"2.55072506841"  ,"12.6070724246" ,307                  ,"159.200647249"      ,"5131.31067961"      ,5685              ,942                ,477             ,"30.131220894"       ,"1.64997764872"      ,"5.31239451763"  ,"0.100503358535" ,"4.81914294825" ,111                  ,"224.225225225"      ,"7527.40540541"
1       ,1730              ,1760               ,34              ,"0.676738366448"     ,"0.100503358535"     ,"0.339522140564" ,"0.339522140564" ,"0.339522140564",3                    ,"151.0"              ,"3362.33333333"      ,2411              ,2354               ,69              ,"3.67048782518"      ,"2.7977270671"       ,"0.631752161962" ,"0.367462556237" ,"2.59768210783" ,16                   ,"18.75"              ,"785.125"
1       ,45589             ,862                ,2641            ,"148.854279232"      ,"36.998883856"       ,"27.8817679309"  ,"3.33349180419"  ,"23.8612817152" ,551                  ,"127.404293381"      ,"2833.84794275"      ,1010              ,1014               ,62              ,"0.957689623377"     ,"0.100503358535"     ,"1.04701773537"  ,"0.337131952744" ,"0.337131952744",4                    ,"154.75"             ,"1705.0"
1       ,3764              ,703                ,222             ,"5.2706205371"       ,"1.6011585692"       ,"2.33833256056"  ,"0.100503358535" ,"1.59653867023" ,18                   ,"139.444444444"      ,"4573.88888889"      ,26821             ,24787              ,144             ,"8.14871982667"      ,"7.70747535703"      ,"1.05899281778"  ,"1.05899281778"  ,"42.4717126568" ,12                   ,"121.642857143"      ,"15764.2142857"
0       ,1221              ,313                ,105             ,"0.367462556237"     ,"0.367462556237"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",1                    ,"9.0"                ,"1096.0"             ,708               ,631                ,26              ,"18.7767030699"      ,"5.99968059257"      ,"7.74791947557"  ,"4.967946648"    ,"10.6918784986" ,52                   ,"33.2075471698"      ,"876.433962264"
1       ,263614            ,759                ,8805            ,"110.410259905"      ,"26.5571232737"      ,"1.62383379401"  ,"0.100503358535" ,"1.11862146793" ,454                  ,"96.0435729847"      ,"2606.67973856"      ,314               ,398                ,11              ,"2.91175628081"      ,"0.503461869339"     ,"1.54634724574"  ,"0.332423043719" ,"1.33384466071" ,9                    ,"16.1111111111"      ,"495.777777778"
0       ,8120              ,710                ,959             ,"7.36864290244"      ,"2.08837479699"      ,"1.59879785994"  ,"0.595812012439" ,"1.33284944416" ,29                   ,"205.533333333"      ,"4302.46666667"      ,1445520           ,260                ,6737            ,"52.1790895658"      ,"13.5647223441"      ,"3.46356134255"  ,"1.06212017228"  ,"2.77127001244" ,219                  ,"260.739726027"      ,"13653.173516"
0       ,127               ,36                 ,2               ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.34437519001" ,0                    ,"0.0"                ,"0.0"                ,392738            ,9364               ,3354            ,"258.523923974"      ,"124.471540448"      ,"7.4713396256"   ,"0.595962080709" ,"10.999133619"  ,973                  ,"41.0162107396"      ,"3042.89260385"
0       ,301               ,270                ,3               ,"2.69387830701"      ,"0.100503358535"     ,"6.97192565866"  ,"1.12134207568"  ,"3.91723299757" ,9                    ,"55.2222222222"      ,"2077.77777778"      ,512               ,384                ,36              ,"0.100503358535"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",0                    ,"0.0"                ,"0.0"
0       ,1337              ,161                ,133             ,"0.548768325838"     ,"0.314506017572"     ,"0.334765666801" ,"0.100503358535" ,"0.334765666801",2                    ,"183.0"              ,"2509.5"             ,1750              ,565                ,170             ,"6.63117740209"      ,"2.04815711844"      ,"2.06978836933"  ,"1.06411268752"  ,"3.30088297516" ,27                   ,"42.1111111111"      ,"818.925925926"
1       ,11427             ,1951               ,1069            ,"31.2018970657"      ,"9.46773932115"      ,"12.7086399663"  ,"1.09142538088"  ,"16.9942186851" ,126                  ,"322.842519685"      ,"6522.99212598"      ,314               ,398                ,11              ,"2.91175628081"      ,"0.503461869339"     ,"1.54634724574"  ,"0.332423043719" ,"1.33384466071" ,9                    ,"16.1111111111"      ,"495.777777778"
0       ,444               ,155                ,14              ,"0.100503358535"     ,"0.100503358535"     ,"0.349326776018" ,"0.100503358535" ,"0.349326776018",0                    ,"0.0"                ,"0.0"                ,282305            ,2114               ,1664            ,"38.8128094277"      ,"14.1610399443"      ,"7.51889890331"  ,"0.837941584862" ,"5.01017874742" ,168                  ,"379.311764706"      ,"32020.8117647"
1       ,206818            ,15196              ,2513            ,"15.2101079964"      ,"4.31465898754"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",69                   ,"321.188405797"      ,"17454.115942"       ,26821             ,24787              ,144             ,"8.14871982667"      ,"7.70747535703"      ,"1.05899281778"  ,"1.05899281778"  ,"42.4717126568" ,12                   ,"121.642857143"      ,"15764.2142857"
0       ,5151              ,2195               ,213             ,"23.0043971135"      ,"13.5295027322"      ,"4.8493923758"   ,"2.58829859475"  ,"4.37119740814" ,95                   ,"96.587628866"       ,"2232.69072165"      ,206818            ,15196              ,2513            ,"15.2101079964"      ,"4.31465898754"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",69                   ,"321.188405797"      ,"17454.115942"
0       ,4363              ,221                ,165             ,"7.36230194863"      ,"0.100503358535"     ,"4.03114236535"  ,"0.860755107074" ,"2.5637208177"  ,21                   ,"109.695652174"      ,"5559.86956522"      ,4491415           ,756                ,29876           ,"4499.99625119"      ,"2206.57189762"      ,"26.9669247433"  ,"12.6282827226"  ,"29.0698219532" ,16646                ,"22.7477263271"      ,"2206.42073352"
1       ,220242            ,357                ,1062            ,"452.547280711"      ,"140.0075344"        ,"13.439022061"   ,"3.04369326436"  ,"13.6479820066" ,1796                 ,"13.6619178082"      ,"1375.80767123"      ,1010              ,1014               ,62              ,"0.957689623377"     ,"0.100503358535"     ,"1.04701773537"  ,"0.337131952744" ,"0.337131952744",4                    ,"154.75"             ,"1705.0"
0       ,25360             ,20872              ,461             ,"1.48259322545"      ,"0.716815998035"     ,"1.08365421195"  ,"1.08365421195"  ,"2.53274438183" ,7                    ,"228.571428571"      ,"9940.71428571"      ,628               ,921                ,6               ,"3.94384833948"      ,"0.618590008348"     ,"4.76992966496"  ,"0.87013612691"  ,"2.95323721997" ,8                    ,"210.625"            ,"14027.5"
0       ,565               ,613                ,34              ,"11.7772063978"      ,"1.05048611556"      ,"5.64456209071"  ,"1.86650540826"  ,"5.86544509252" ,34                   ,"76.5"               ,"2505.85294118"      ,102116            ,293                ,970             ,"1729.45163398"      ,"763.659739323"      ,"30.8299766589"  ,"8.56836692169"  ,"93.3115713274" ,4067                 ,"12.3102694829"      ,"1636.37970381"
1       ,454514            ,1479               ,5187            ,"455.180615236"      ,"293.839558332"      ,"30.1880543966"  ,"0.100503358535" ,"21.0631964465" ,1793                 ,"159.00596206"       ,"5756.67913279"      ,282305            ,2114               ,1664            ,"38.8128094277"      ,"14.1610399443"      ,"7.51889890331"  ,"0.837941584862" ,"5.01017874742" ,168                  ,"379.311764706"      ,"32020.8117647"
1       ,9512              ,12                 ,213             ,"52.1670684554"      ,"23.1822884278"      ,"0.362150068203" ,"0.100503358535" ,"6.80604525921" ,195                  ,"11.6785714286"      ,"564.040816327"      ,44                ,79                 ,1               ,"0.576871582486"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2                    ,"33.5"               ,"629.0"
1       ,100151            ,31383              ,4679            ,"286.941738381"      ,"37.7999641202"      ,"6.6636151376"   ,"0.100503358535" ,"8.46420673503" ,758                  ,"120.195058518"      ,"4332.48504551"      ,3166413           ,276                ,603             ,"1253.34542879"      ,"980.12092647"       ,"12.9634252305"  ,"2.38001807762"  ,"100.537796661" ,4801                 ,"7.9061738424"       ,"1694.6988221"
1       ,627949            ,150866             ,6820            ,"246.40384554"       ,"74.7054295201"      ,"21.2609389965"  ,"1.32068103422"  ,"15.2780657745" ,683                  ,"235.787264834"      ,"11977.0434153"      ,867               ,413                ,52              ,"10.9063491932"      ,"2.35902406875"      ,"3.9751770642"   ,"1.12441791981"  ,"2.63594715708" ,32                   ,"66.9117647059"      ,"1119.44117647"
1       ,7731              ,976                ,298             ,"30.4136444524"      ,"7.82666459562"      ,"3.11327634155"  ,"0.100503358535" ,"4.32731793274" ,121                  ,"157.966942149"      ,"4050.30578512"      ,1742              ,1999               ,40              ,"2.58071283699"      ,"0.539870310048"     ,"1.8083908256"   ,"0.5908589259"   ,"3.31347639972" ,9                    ,"18.6666666667"      ,"1339.66666667"
1       ,8120              ,710                ,959             ,"7.36864290244"      ,"2.08837479699"      ,"1.59879785994"  ,"0.595812012439" ,"1.33284944416" ,29                   ,"205.533333333"      ,"4302.46666667"      ,267               ,352                ,8               ,"0.301982613937"     ,"0.100503358535"     ,"0.334765666801" ,"0.100503358535" ,"0.566685351985",1                    ,"92.0"               ,"1299.0"
1       ,1674046           ,24246              ,16572           ,"1560.77045543"      ,"561.797879064"      ,"4.30041197934"  ,"1.08938693801"  ,"3.5551939912"  ,5759                 ,"33.1578857045"      ,"2172.98524112"      ,7360339           ,95                 ,43590           ,"12473.150064"       ,"9597.00107289"      ,"5.32394729283"  ,"1.35362352682"  ,"8.26623872778" ,46906                ,"7.32031991897"      ,"838.486589149"
0       ,228               ,302                ,3               ,"0.583979387611"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.362150068203",2                    ,"166.5"              ,"11355.0"            ,9542820           ,2069               ,17897           ,"4336.3582863"       ,"668.570800935"      ,"7.37699596965"  ,"1.83838072076"  ,"3.1136251344"  ,12252                ,"16.3851384167"      ,"3413.41185041"
1       ,53678             ,1751               ,496             ,"191.438869699"      ,"62.7249449229"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",599                  ,"15.1765676568"      ,"3087.46369637"      ,655               ,562                ,33              ,"1.15136320173"      ,"0.100503358535"     ,"0.573760546952" ,"0.100503358535" ,"0.569051637927",2                    ,"10.0"               ,"602.5"
1       ,889300            ,183                ,5646            ,"3237.31387301"      ,"1964.29018677"      ,"18.1172813641"  ,"0.85260213546"  ,"90.1458413467" ,10953                ,"10.0285919799"      ,"1180.80534077"      ,314               ,398                ,11              ,"2.91175628081"      ,"0.503461869339"     ,"1.54634724574"  ,"0.332423043719" ,"1.33384466071" ,9                    ,"16.1111111111"      ,"495.777777778"
1       ,112               ,243                ,5               ,"1.4451735361"       ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.603176929208",5                    ,"96.6"               ,"1414.2"             ,3200              ,3256               ,146             ,"0.290192078012"     ,"0.100503358535"     ,"0.362150068203" ,"0.100503358535" ,"0.362150068203",1                    ,"0.0"                ,"11.0"
0       ,138235            ,780                ,1415            ,"267.436511255"      ,"128.707882764"      ,"32.381551153"   ,"3.49534266799"  ,"26.6084698024" ,852                  ,"27.4785631518"      ,"4345.21668598"      ,2745543           ,7828               ,22729           ,"349.819625135"      ,"107.081021087"      ,"0.604091150446" ,"0.100503358535" ,"2.39220134212" ,1359                 ,"55.718228032"       ,"3705.91648511"
0       ,396               ,995                ,11              ,"0.332423043719"     ,"0.100503358535"     ,"0.100503358535" ,"0.100503358535" ,"0.573856156879",1                    ,"3.0"                ,"222.0"              ,1528              ,1312               ,60              ,"0.949939800767"     ,"0.288295190817"     ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",3                    ,"28.6666666667"      ,"1019.0"
0       ,1612720           ,285                ,13630           ,"684.100935994"      ,"93.6213603611"      ,"0.100503358535" ,"0.100503358535" ,"0.100503358535",2638                 ,"66.5844009043"      ,"3358.48455162"      ,8048101           ,1                  ,85858           ,"2519.91577878"      ,"1530.02978926"      ,"0.100503358535" ,"0.100503358535" ,"0.332423043719",10885                ,"21.6115304174"      ,"3607.91997818"
1       ,2260661           ,233                ,12680           ,"13580.6294376"      ,"1883.09001537"      ,"27.1828015928"  ,"13.098383319"   ,"18.3497218154" ,35645                ,"16.8700174752"      ,"2092.42004383"      ,3722              ,285                ,103             ,"17.1484351254"      ,"2.71753222201"      ,"5.87896379302"  ,"0.610818839424" ,"3.58359551723" ,61                   ,"79.4032258065"      ,"5921.35483871"
